"","subject","participant","blocknum","trialnum","blockcode","trialcode","response","correct","latency","ppid"
"11276","657",12,3,25,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,661,"657"
"11277","657",12,3,26,"Assessment1A","PosNegA_BOTTOMIncongruentH",44,0,368,"657"
"11278","657",12,3,27,"Assessment1A","PosNegA_TOPIncongruentH",50,1,550,"657"
"11279","657",12,3,28,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,398,"657"
"11280","657",12,3,29,"Assessment1A","PosNegA_TOPCongruentV",44,1,460,"657"
"11281","657",12,3,30,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,543,"657"
"11282","657",12,3,31,"Assessment1A","PosNegA_TOPIncongruentV",44,1,423,"657"
"11283","657",12,3,32,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,484,"657"
"11284","657",12,3,33,"Assessment1A","PosNegA_TOPIncongruentV",44,1,470,"657"
"11285","657",12,3,34,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,520,"657"
"11286","657",12,3,35,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,633,"657"
"11287","657",12,3,36,"Assessment1A","PosNegA_TOPIncongruentV",44,1,501,"657"
"11288","657",12,3,37,"Assessment1A","PosNegA_TOPIncongruentH",50,1,542,"657"
"11289","657",12,3,38,"Assessment1A","PosNegA_TOPIncongruentV",44,1,446,"657"
"11290","657",12,3,39,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,434,"657"
"11291","657",12,3,40,"Assessment1A","PosNegA_TOPIncongruentH",50,1,430,"657"
"11292","657",12,3,41,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,443,"657"
"11293","657",12,3,42,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,671,"657"
"11294","657",12,3,43,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,522,"657"
"11295","657",12,3,44,"Assessment1A","PosNegA_TOPCongruentH",50,1,442,"657"
"11296","657",12,3,45,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,438,"657"
"11297","657",12,3,46,"Assessment1A","PosNegA_TOPCongruentV",44,1,706,"657"
"11298","657",12,3,47,"Assessment1A","PosNegA_TOPIncongruentH",50,1,540,"657"
"11299","657",12,3,48,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,556,"657"
"11300","657",12,3,49,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,579,"657"
"11301","657",12,3,50,"Assessment1A","PosNegA_TOPIncongruentH",50,1,1162,"657"
"11302","657",12,3,51,"Assessment1A","PosNegA_TOPCongruentH",50,1,529,"657"
"11303","657",12,3,52,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,706,"657"
"11304","657",12,3,53,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,563,"657"
"11305","657",12,3,54,"Assessment1A","PosNegA_TOPCongruentH",50,1,643,"657"
"11306","657",12,3,55,"Assessment1A","PosNegA_TOPCongruentV",44,1,503,"657"
"11307","657",12,3,56,"Assessment1A","PosNegA_TOPCongruentH",50,1,400,"657"
"11308","657",12,3,57,"Assessment1A","PosNegA_TOPIncongruentH",50,1,605,"657"
"11309","657",12,3,58,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,538,"657"
"11310","657",12,3,59,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,690,"657"
"11311","657",12,3,60,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,548,"657"
"11312","657",12,3,61,"Assessment1A","PosNegA_TOPCongruentV",44,1,540,"657"
"11313","657",12,3,62,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,596,"657"
"11314","657",12,3,63,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,650,"657"
"11315","657",12,3,64,"Assessment1A","PosNegA_TOPIncongruentV",44,1,566,"657"
"11316","657",12,3,65,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,533,"657"
"11317","657",12,3,66,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,421,"657"
"11318","657",12,3,67,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,458,"657"
"11319","657",12,3,68,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,453,"657"
"11320","657",12,3,69,"Assessment1A","PosNegA_TOPIncongruentH",50,1,568,"657"
"11321","657",12,3,70,"Assessment1A","PosNegA_TOPCongruentH",50,1,463,"657"
"11322","657",12,3,71,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,499,"657"
"11323","657",12,3,72,"Assessment1A","PosNegA_TOPIncongruentH",50,1,476,"657"
"11324","657",12,3,73,"Assessment1A","PosNegA_TOPCongruentV",44,1,479,"657"
"11325","657",12,3,74,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,578,"657"
"11326","657",12,3,75,"Assessment1A","PosNegA_TOPIncongruentV",44,1,512,"657"
"11327","657",12,3,76,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,554,"657"
"11328","657",12,3,77,"Assessment1A","PosNegA_TOPCongruentV",44,1,361,"657"
"11329","657",12,3,78,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,537,"657"
"11330","657",12,3,79,"Assessment1A","PosNegA_TOPIncongruentV",44,1,408,"657"
"11331","657",12,3,80,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,582,"657"
"11332","657",12,3,81,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,725,"657"
"11333","657",12,3,82,"Assessment1A","PosNegA_TOPIncongruentH",50,1,477,"657"
"11334","657",12,3,83,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,432,"657"
"11335","657",12,3,84,"Assessment1A","PosNegA_TOPIncongruentH",50,1,476,"657"
"11336","657",12,3,85,"Assessment1A","PosNegA_TOPCongruentH",50,1,479,"657"
"11337","657",12,3,86,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,666,"657"
"11338","657",12,3,87,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,541,"657"
"11339","657",12,3,88,"Assessment1A","PosNegA_BOTTOMIncongruentV",44,1,485,"657"
"11340","657",12,3,89,"Assessment1A","PosNegA_TOPCongruentV",44,1,503,"657"
"11341","657",12,3,90,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,536,"657"
"11342","657",12,3,91,"Assessment1A","PosNegA_TOPCongruentH",50,1,472,"657"
"11343","657",12,3,92,"Assessment1A","PosNegA_BOTTOMCongruentH",50,1,555,"657"
"11344","657",12,3,93,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,610,"657"
"11345","657",12,3,94,"Assessment1A","PosNegA_TOPCongruentV",44,1,480,"657"
"11346","657",12,3,95,"Assessment1A","PosNegA_BOTTOMIncongruentH",50,1,475,"657"
"11347","657",12,3,96,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,445,"657"
"11348","657",12,3,97,"Assessment1A","PosNegA_TOPIncongruentV",50,0,441,"657"
"11349","657",12,3,98,"Assessment1A","PosNegA_TOPCongruentV",44,1,621,"657"
"11350","657",12,3,99,"Assessment1A","PosNegA_TOPIncongruentV",44,1,378,"657"
"11351","657",12,3,100,"Assessment1A","PosNegA_TOPCongruentV",44,1,352,"657"
"11352","657",12,3,101,"Assessment1A","PosNegA_TOPIncongruentV",44,1,392,"657"
"11353","657",12,3,102,"Assessment1A","PosNegA_BOTTOMCongruentV",44,1,574,"657"
"11354","657",12,3,103,"Assessment1A","PosNegA_TOPIncongruentH",50,1,436,"657"
"11355","657",12,3,104,"Assessment1A","PosNegA_TOPIncongruentV",44,1,609,"657"
"11356","657",12,3,105,"Assessment1A","PosNegA_TOPCongruentH",50,1,518,"657"
"11357","657",12,4,1,"Modification1A","PosNegA_TOPCongruentH",50,1,731,"657"
"11358","657",12,4,2,"Modification1A","PosNegA_TOPCongruentH",50,1,564,"657"
"11359","657",12,4,3,"Modification1A","PosNegA_TOPCongruentH",50,1,652,"657"
"11360","657",12,4,4,"Modification1A","PosNegA_TOPCongruentV",44,1,479,"657"
"11361","657",12,4,5,"Modification1A","PosNegA_TOPCongruentV",44,1,642,"657"
"11362","657",12,4,6,"Modification1A","PosNegA_TOPCongruentV",44,1,558,"657"
"11363","657",12,4,7,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,701,"657"
"11364","657",12,4,8,"Modification1A","PosNegA_TOPCongruentV",44,1,502,"657"
"11365","657",12,4,9,"Modification1A","PosNegA_TOPCongruentH",50,1,512,"657"
"11366","657",12,4,10,"Modification1A","PosNegA_TOPCongruentH",50,1,577,"657"
"11367","657",12,4,11,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,640,"657"
"11368","657",12,4,12,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,676,"657"
"11369","657",12,4,13,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,662,"657"
"11370","657",12,4,14,"Modification1A","PosNegA_TOPCongruentV",44,1,506,"657"
"11371","657",12,4,15,"Modification1A","PosNegA_TOPCongruentV",44,1,467,"657"
"11372","657",12,4,16,"Modification1A","PosNegA_TOPIncongruentH",50,1,654,"657"
"11373","657",12,4,17,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,769,"657"
"11374","657",12,4,18,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,472,"657"
"11375","657",12,4,19,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,466,"657"
"11376","657",12,4,20,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,573,"657"
"11377","657",12,4,21,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,556,"657"
"11378","657",12,4,22,"Modification1A","PosNegA_TOPCongruentH",50,1,771,"657"
"11379","657",12,4,23,"Modification1A","PosNegA_BOTTOMIncongruentV",44,1,570,"657"
"11380","657",12,4,24,"Modification1A","PosNegA_TOPCongruentV",44,1,520,"657"
"11381","657",12,4,25,"Modification1A","PosNegA_TOPCongruentH",50,1,633,"657"
"11382","657",12,4,26,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,629,"657"
"11383","657",12,4,27,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,570,"657"
"11384","657",12,4,28,"Modification1A","PosNegA_TOPCongruentH",50,1,632,"657"
"11385","657",12,4,29,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,437,"657"
"11386","657",12,4,30,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,737,"657"
"11387","657",12,4,31,"Modification1A","PosNegA_TOPCongruentV",44,1,433,"657"
"11388","657",12,4,32,"Modification1A","PosNegA_TOPCongruentV",44,1,461,"657"
"11389","657",12,4,33,"Modification1A","PosNegA_TOPCongruentV",44,1,488,"657"
"11390","657",12,4,34,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,586,"657"
"11391","657",12,4,35,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,616,"657"
"11392","657",12,4,36,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,517,"657"
"11393","657",12,4,37,"Modification1A","PosNegA_TOPIncongruentV",44,1,1029,"657"
"11394","657",12,4,38,"Modification1A","PosNegA_TOPCongruentH",50,1,570,"657"
"11395","657",12,4,39,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,729,"657"
"11396","657",12,4,40,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,594,"657"
"11397","657",12,4,41,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,616,"657"
"11398","657",12,4,42,"Modification1A","PosNegA_TOPCongruentV",44,1,500,"657"
"11399","657",12,4,43,"Modification1A","PosNegA_BOTTOMIncongruentH",50,1,605,"657"
"11400","657",12,4,44,"Modification1A","PosNegA_TOPCongruentH",50,1,531,"657"
"11401","657",12,4,45,"Modification1A","PosNegA_BOTTOMIncongruentV",44,1,540,"657"
"11402","657",12,4,46,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,636,"657"
"11403","657",12,4,47,"Modification1A","PosNegA_TOPCongruentH",50,1,552,"657"
"11404","657",12,4,48,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,495,"657"
"11405","657",12,4,49,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,505,"657"
"11406","657",12,4,50,"Modification1A","PosNegA_TOPCongruentV",44,1,554,"657"
"11407","657",12,4,51,"Modification1A","PosNegA_TOPCongruentV",44,1,642,"657"
"11408","657",12,4,52,"Modification1A","PosNegA_TOPCongruentV",44,1,398,"657"
"11409","657",12,4,53,"Modification1A","PosNegA_BOTTOMIncongruentH",50,1,524,"657"
"11410","657",12,4,54,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,604,"657"
"11411","657",12,4,55,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,554,"657"
"11412","657",12,4,56,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,729,"657"
"11413","657",12,4,57,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,561,"657"
"11414","657",12,4,58,"Modification1A","PosNegA_TOPIncongruentV",44,1,545,"657"
"11415","657",12,4,59,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,665,"657"
"11416","657",12,4,60,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,509,"657"
"11417","657",12,4,61,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,486,"657"
"11418","657",12,4,62,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,520,"657"
"11419","657",12,4,63,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,624,"657"
"11420","657",12,4,64,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,621,"657"
"11421","657",12,4,65,"Modification1A","PosNegA_TOPCongruentH",50,1,690,"657"
"11422","657",12,4,66,"Modification1A","PosNegA_TOPCongruentV",44,1,508,"657"
"11423","657",12,4,67,"Modification1A","PosNegA_TOPCongruentV",44,1,597,"657"
"11424","657",12,4,68,"Modification1A","PosNegA_TOPIncongruentH",50,1,867,"657"
"11425","657",12,4,69,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,526,"657"
"11426","657",12,4,70,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,614,"657"
"11427","657",12,4,71,"Modification1A","PosNegA_TOPCongruentH",44,0,428,"657"
"11428","657",12,4,72,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,576,"657"
"11429","657",12,4,73,"Modification1A","PosNegA_TOPCongruentV",44,1,679,"657"
"11430","657",12,4,74,"Modification1A","PosNegA_TOPCongruentV",44,1,530,"657"
"11431","657",12,4,75,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,586,"657"
"11432","657",12,4,76,"Modification1A","PosNegA_TOPCongruentH",50,1,536,"657"
"11433","657",12,4,77,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,640,"657"
"11434","657",12,4,78,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,588,"657"
"11435","657",12,4,79,"Modification1A","PosNegA_TOPCongruentH",50,1,514,"657"
"11436","657",12,4,80,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,548,"657"
"11437","657",12,4,81,"Modification1A","PosNegA_TOPCongruentH",50,1,404,"657"
"11438","657",12,4,82,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,497,"657"
"11439","657",12,4,83,"Modification1A","PosNegA_TOPCongruentV",44,1,427,"657"
"11440","657",12,4,84,"Modification1A","PosNegA_TOPCongruentH",50,1,360,"657"
"11441","657",12,4,85,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,479,"657"
"11442","657",12,4,86,"Modification1A","PosNegA_TOPCongruentH",50,1,386,"657"
"11443","657",12,4,87,"Modification1A","PosNegA_TOPCongruentV",44,1,464,"657"
"11444","657",12,4,88,"Modification1A","PosNegA_TOPCongruentH",50,1,371,"657"
"11445","657",12,4,89,"Modification1A","PosNegA_TOPCongruentV",44,1,482,"657"
"11446","657",12,4,90,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,596,"657"
"11447","657",12,4,91,"Modification1A","PosNegA_TOPCongruentH",50,1,450,"657"
"11448","657",12,4,92,"Modification1A","PosNegA_TOPCongruentH",50,1,566,"657"
"11449","657",12,4,93,"Modification1A","PosNegA_BOTTOMCongruentH",50,1,788,"657"
"11450","657",12,4,94,"Modification1A","PosNegA_TOPCongruentV",44,1,426,"657"
"11451","657",12,4,95,"Modification1A","PosNegA_TOPCongruentH",50,1,663,"657"
"11452","657",12,4,96,"Modification1A","PosNegA_BOTTOMCongruentV",44,1,578,"657"
"11453","657",12,5,1,"Modification2A","PosNegA_TOPCongruentV",44,1,566,"657"
"11454","657",12,5,2,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,477,"657"
"11455","657",12,5,3,"Modification2A","PosNegA_TOPCongruentH",50,1,584,"657"
"11456","657",12,5,4,"Modification2A","PosNegA_TOPCongruentV",44,1,542,"657"
"11457","657",12,5,5,"Modification2A","PosNegA_TOPCongruentV",44,1,510,"657"
"11458","657",12,5,6,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,527,"657"
"11459","657",12,5,7,"Modification2A","PosNegA_TOPCongruentV",44,1,416,"657"
"11460","657",12,5,8,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,508,"657"
"11461","657",12,5,9,"Modification2A","PosNegA_TOPIncongruentV",44,1,446,"657"
"11462","657",12,5,10,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,650,"657"
"11463","657",12,5,11,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,445,"657"
"11464","657",12,5,12,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,321,"657"
"11465","657",12,5,13,"Modification2A","PosNegA_TOPCongruentH",50,1,482,"657"
"11466","657",12,5,14,"Modification2A","PosNegA_TOPCongruentV",44,1,468,"657"
"11467","657",12,5,15,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,607,"657"
"11468","657",12,5,16,"Modification2A","PosNegA_TOPCongruentV",44,1,580,"657"
"11469","657",12,5,17,"Modification2A","PosNegA_TOPCongruentH",50,1,435,"657"
"11470","657",12,5,18,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,655,"657"
"11471","657",12,5,19,"Modification2A","PosNegA_TOPCongruentH",50,1,514,"657"
"11472","657",12,5,20,"Modification2A","PosNegA_TOPCongruentH",50,1,460,"657"
"11473","657",12,5,21,"Modification2A","PosNegA_TOPCongruentV",44,1,575,"657"
"11474","657",12,5,22,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,534,"657"
"11475","657",12,5,23,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,598,"657"
"11476","657",12,5,24,"Modification2A","PosNegA_BOTTOMCongruentV",50,0,588,"657"
"11477","657",12,5,25,"Modification2A","PosNegA_TOPCongruentH",50,1,570,"657"
"11478","657",12,5,26,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,520,"657"
"11479","657",12,5,27,"Modification2A","PosNegA_TOPCongruentH",50,1,609,"657"
"11480","657",12,5,28,"Modification2A","PosNegA_TOPCongruentV",44,1,518,"657"
"11481","657",12,5,29,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,503,"657"
"11482","657",12,5,30,"Modification2A","PosNegA_TOPCongruentH",50,1,544,"657"
"11483","657",12,5,31,"Modification2A","PosNegA_TOPCongruentH",50,1,456,"657"
"11484","657",12,5,32,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,556,"657"
"11485","657",12,5,33,"Modification2A","PosNegA_TOPCongruentV",44,1,715,"657"
"11486","657",12,5,34,"Modification2A","PosNegA_BOTTOMIncongruentH",50,1,500,"657"
"11487","657",12,5,35,"Modification2A","PosNegA_TOPCongruentH",50,1,510,"657"
"11488","657",12,5,36,"Modification2A","PosNegA_TOPCongruentV",44,1,495,"657"
"11489","657",12,5,37,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,449,"657"
"11490","657",12,5,38,"Modification2A","PosNegA_TOPCongruentH",50,1,693,"657"
"11491","657",12,5,39,"Modification2A","PosNegA_TOPCongruentH",50,1,455,"657"
"11492","657",12,5,40,"Modification2A","PosNegA_TOPCongruentV",44,1,530,"657"
"11493","657",12,5,41,"Modification2A","PosNegA_TOPCongruentH",50,1,379,"657"
"11494","657",12,5,42,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,522,"657"
"11495","657",12,5,43,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,499,"657"
"11496","657",12,5,44,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,532,"657"
"11497","657",12,5,45,"Modification2A","PosNegA_TOPCongruentV",44,1,636,"657"
"11498","657",12,5,46,"Modification2A","PosNegA_TOPIncongruentH",50,1,416,"657"
"11499","657",12,5,47,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,733,"657"
"11500","657",12,5,48,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,453,"657"
"11501","657",12,5,49,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,640,"657"
"11502","657",12,5,50,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,652,"657"
"11503","657",12,5,51,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,576,"657"
"11504","657",12,5,52,"Modification2A","PosNegA_TOPCongruentV",44,1,534,"657"
"11505","657",12,5,53,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,670,"657"
"11506","657",12,5,54,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,513,"657"
"11507","657",12,5,55,"Modification2A","PosNegA_TOPCongruentV",44,1,498,"657"
"11508","657",12,5,56,"Modification2A","PosNegA_BOTTOMIncongruentH",50,1,580,"657"
"11509","657",12,5,57,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,699,"657"
"11510","657",12,5,58,"Modification2A","PosNegA_TOPCongruentH",50,1,524,"657"
"11511","657",12,5,59,"Modification2A","PosNegA_TOPIncongruentV",44,1,589,"657"
"11512","657",12,5,60,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,595,"657"
"11513","657",12,5,61,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,633,"657"
"11514","657",12,5,62,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,597,"657"
"11515","657",12,5,63,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,387,"657"
"11516","657",12,5,64,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,505,"657"
"11517","657",12,5,65,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,450,"657"
"11518","657",12,5,66,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,605,"657"
"11519","657",12,5,67,"Modification2A","PosNegA_TOPCongruentV",44,1,603,"657"
"11520","657",12,5,68,"Modification2A","PosNegA_TOPCongruentH",50,1,504,"657"
"11521","657",12,5,69,"Modification2A","PosNegA_TOPCongruentH",50,1,394,"657"
"11522","657",12,5,70,"Modification2A","PosNegA_TOPCongruentH",50,1,368,"657"
"11523","657",12,5,71,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,559,"657"
"11524","657",12,5,72,"Modification2A","PosNegA_TOPCongruentV",44,1,534,"657"
"11525","657",12,5,73,"Modification2A","PosNegA_BOTTOMCongruentH",44,0,606,"657"
"11526","657",12,5,74,"Modification2A","PosNegA_TOPCongruentV",44,1,467,"657"
"11527","657",12,5,75,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,510,"657"
"11528","657",12,5,76,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,535,"657"
"11529","657",12,5,77,"Modification2A","PosNegA_TOPCongruentV",44,1,527,"657"
"11530","657",12,5,78,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,536,"657"
"11531","657",12,5,79,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,639,"657"
"11532","657",12,5,80,"Modification2A","PosNegA_BOTTOMIncongruentV",44,1,644,"657"
"11533","657",12,5,81,"Modification2A","PosNegA_BOTTOMCongruentH",50,1,416,"657"
"11534","657",12,5,82,"Modification2A","PosNegA_TOPCongruentH",50,1,460,"657"
"11535","657",12,5,83,"Modification2A","PosNegA_BOTTOMCongruentV",44,1,760,"657"
"11536","657",12,5,84,"Modification2A","PosNegA_BOTTOMIncongruentV",44,1,703,"657"
